STATION;NAME;LATITUDE;LONGITUDE;DATE;PRCP;PRCP_ATTRIBUTES;SNOW;SNOW_ATTRIBUTES;SNWD;SNWD_ATTRIBUTES;TAVG;TAVG_ATTRIBUTES;TMAX;TMAX_ATTRIBUTES;TMIN;TMIN_ATTRIBUTES;TOBS;TOBS_ATTRIBUTES
USC00044881;LEE VINING, CA US;37.9567;-119.1194;14/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;14.4;,,0;0.6;,,0;8.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;15/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;17.8;,,0;2.8;,,0;11.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;16/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;21.1;,,0;4.4;,,0;12.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;17/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;20.6;,,0;9.4;,,0;11.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;18/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;15.0;,,0;2.2;,,0;7.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;19/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;15.6;,,0;2.8;,,0;13.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;20/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;18.9;,,0;7.2;,,0;12.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;21/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;18.9;,,0;6.7;,,0;10.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;22/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;13.3;,,0;-2.2;,,0;2.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;23/05/2010;5.1;,,0,0900;51.0;,,0,;51.0;,,0,;;;8.3;,,0;-3.9;,,0;0.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;24/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;T,,0,;;;8.3;,,0;0.6;,,0;3.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;25/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;11.7;,,0;-0.6;,,0;5.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;26/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;17.2;,,0;2.2;,,0;10.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;27/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;13.9;,,0;0.6;,,0;7.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;28/05/2010;0.5;,,0,0900;10.0;,,0,;0.0;T,,0,;;;10.6;,,0;-1.1;,,0;7.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;29/05/2010;0.0;T,,0,0900;0.0;T,,0,;0.0;,,0,;;;11.1;,,0;-2.2;,,0;5.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;30/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;18.3;,,0;1.1;,,0;9.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;31/05/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;22.2;,,0;6.1;,,0;11.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;01/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;22.2;,,0;10.6;,,0;14.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;02/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;20.6;,,0;6.1;,,0;12.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;03/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;25.0;,,0;11.7;,,0;17.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;04/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;23.3;,,0;14.4;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;05/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;21.7;,,0;13.3;,,0;18.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;06/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.2;,,0;11.7;,,0;20.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;07/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.8;,,0;16.7;,,0;20.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;08/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.2;,,0;8.9;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;09/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;26.7;,,0;13.3;,,0;16.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;10/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;22.8;,,0;11.7;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;11/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;19.4;,,0;5.6;,,0;6.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;12/06/2010;0.0;T,,0,0900;0.0;T,,0,;0.0;,,0,;;;11.7;,,0;5.6;,,0;10.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;13/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;18.9;,,0;4.4;,,0;14.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;14/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;22.2;,,0;5.0;,,0;14.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;15/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;26.1;,,0;8.3;,,0;14.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;16/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;24.4;,,0;7.2;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;17/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;17.8;,,0;2.8;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;18/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;23.3;,,0;6.1;,,0;11.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;19/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;22.2;,,0;5.0;,,0;11.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;20/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;22.2;,,0;5.0;,,0;11.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;21/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;23.9;,,0;6.7;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;22/06/2010;0.0;T,,0,0900;0.0;,,0,;0.0;,,0,;;;21.1;,,0;5.6;,,0;11.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;23/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;25.6;,,0;8.9;,,0;13.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;24/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.2;,,0;10.0;,,0;15.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;25/06/2010;0.0;T,,0,0900;0.0;,,0,;0.0;,,0,;;;26.1;,,0;12.8;,,0;13.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;26/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;25.0;,,0;8.9;,,0;15.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;27/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;26.1;,,0;10.6;,,0;16.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;28/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;12.8;,,0;18.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;29/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.6;,,0;13.3;,,0;19.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;30/06/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;11.1;,,0;17.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;01/07/2010;0.0;P,,0,0900;0.0;P,,0,;0.0;P,,0,;;;;;;;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;02/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.8;,,0;8.9;,,0;15.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;03/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.2;,,0;7.8;,,0;12.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;04/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;25.0;,,0;7.8;,,0;13.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;05/07/2010;0.0;P,,0,0900;0.0;P,,0,;0.0;P,,0,;;;;;;;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;06/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.9;,,0;11.1;,,0;17.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;07/07/2010;3.3;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.9;,,0;10.0;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;08/07/2010;0.0;T,,0,0900;0.0;,,0,;0.0;,,0,;;;26.7;,,0;10.6;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;09/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.3;,,0;13.3;,,0;17.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;10/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.3;,,0;12.2;,,0;17.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;11/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.3;,,0;12.2;,,0;15.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;12/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.3;,,0;13.9;,,0;22.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;13/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.6;,,0;15.0;,,0;21.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;14/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;13.3;,,0;17.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;15/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;31.7;,,0;13.9;,,0;18.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;16/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;32.2;,,0;13.3;,,0;20.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;17/07/2010;2.5;,,0,0900;0.0;,,0,;0.0;,,0,;;;25.6;,,0;11.7;,,0;15.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;18/07/2010;0.0;T,,0,0900;0.0;,,0,;0.0;,,0,;;;30.6;,,0;11.7;,,0;18.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;19/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;32.2;,,0;13.3;,,0;18.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;20/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;32.8;,,0;13.9;,,0;18.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;21/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;32.8;,,0;13.3;,,0;17.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;22/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.6;,,0;12.2;,,0;17.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;23/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.6;,,0;13.3;,,0;18.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;24/07/2010;0.0;,,0,0900;0.0;P,,0,;0.0;P,,0,;;;31.1;,,0;13.9;,,0;19.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;25/07/2010;0.0;T,,0,0900;0.0;,,0,;0.0;,,0,;;;31.7;,,0;15.0;,,0;18.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;26/07/2010;3.6;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.3;,,0;11.7;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;27/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.8;,,0;11.7;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;28/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.3;,,0;12.2;,,0;16.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;29/07/2010;0.0;,,0,0900;0.0;P,,0,;0.0;P,,0,;;;28.9;,,0;12.2;,,0;18.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;30/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;13.3;,,0;18.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;31/07/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;12.8;,,0;18.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;01/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;11.1;,,0;15.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;02/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;11.1;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;03/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;11.1;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;04/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.6;,,0;11.7;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;05/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.6;,,0;11.7;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;06/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;10.6;,,0;15.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;07/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;29.4;,,0;11.7;,,0;16.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;08/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.2;,,0;10.6;,,0;15.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;09/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;26.1;,,0;8.9;,,0;12.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;10/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;26.7;,,0;8.9;,,0;15.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;11/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;26.7;,,0;8.9;,,0;11.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;12/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;25.6;,,0;8.9;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;13/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.2;,,0;10.0;,,0;13.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;14/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.6;,,0;11.7;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;15/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;11.1;,,0;16.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;16/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;29.4;,,0;12.2;,,0;15.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;17/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;12.2;,,0;15.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;18/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;31.7;,,0;15.6;,,0;18.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;19/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.9;,,0;12.2;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;20/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.9;,,0;9.4;,,0;13.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;21/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;31.1;,,0;13.9;,,0;20.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;22/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;26.7;,,0;13.9;,,0;17.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;23/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;24.4;,,0;7.8;,,0;12.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;24/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.8;,,0;8.3;,,0;12.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;25/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.6;,,0;8.3;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;26/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;31.1;,,0;15.6;,,0;19.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;27/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;31.1;,,0;13.9;,,0;17.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;28/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.8;,,0;12.2;,,0;14.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;29/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;18.9;,,0;6.7;,,0;9.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;30/08/2010;0.0;T,,0,0900;0.0;,,0,;0.0;,,0,;;;16.7;,,0;3.9;,,0;6.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;31/08/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;21.1;,,0;4.4;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;01/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;24.4;,,0;7.2;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;02/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.9;,,0;8.9;,,0;15.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;03/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.9;,,0;8.9;,,0;16.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;04/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;30.0;,,0;10.6;,,0;16.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;05/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.9;,,0;7.8;,,0;14.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;06/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.2;,,0;5.6;,,0;11.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;07/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;26.1;,,0;8.3;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;08/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.2;,,0;12.2;,,0;15.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;09/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;18.3;,,0;2.2;,,0;7.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;10/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;20.0;,,0;3.3;,,0;8.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;11/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;23.3;,,0;5.6;,,0;11.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;12/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;24.4;,,0;7.2;,,0;12.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;13/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;25.6;,,0;7.2;,,0;12.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;14/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;23.3;,,0;5.6;,,0;11.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;15/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;24.4;,,0;6.1;,,0;10.6;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;16/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;25.6;,,0;6.1;,,0;11.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;17/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;26.7;,,0;7.2;,,0;12.8;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;18/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;26.7;,,0;6.7;,,0;12.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;19/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.3;,,0;8.9;,,0;18.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;20/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;25.6;,,0;4.4;,,0;9.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;21/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;24.4;,,0;4.4;,,0;9.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;22/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.2;,,0;7.8;,,0;12.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;23/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;19.4;,,0;3.9;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;24/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;23.3;,,0;5.0;,,0;10.0;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;25/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;26.1;,,0;5.6;,,0;12.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;26/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;27.8;,,0;6.7;,,0;12.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;27/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;28.3;,,0;6.7;,,0;12.2;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;28/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;29.4;,,0;7.2;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;29/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;29.4;,,0;9.4;,,0;16.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;30/09/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;29.4;,,0;8.3;,,0;13.9;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;01/10/2010;0.0;T,,0,0900;0.0;P,,0,;0.0;P,,0,;;;27.8;,,0;11.7;,,0;;
USC00044881;LEE VINING, CA US;37.9567;-119.1194;02/10/2010;0.0;T,,0,0900;0.0;P,,0,;0.0;P,,0,;;;26.7;,,0;8.9;,,0;13.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;03/10/2010;2.5;,,0,0900;0.0;P,,0,;0.0;P,,0,;;;22.8;,,0;8.9;,,0;11.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;04/10/2010;23.4;,,0,0900;0.0;,,0,;0.0;,,0,;;;16.1;,,0;6.1;,,0;6.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;05/10/2010;21.6;,,0,0900;0.0;,,0,;0.0;,,0,;;;10.0;,,0;2.2;,,0;3.3;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;06/10/2010;4.3;,,0,0900;0.0;,,0,;0.0;,,0,;;;11.7;,,0;0.6;,,0;4.4;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;07/10/2010;0.8;,,0,0900;0.0;,,0,;0.0;,,0,;;;8.3;,,0;0.6;,,0;6.7;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;08/10/2010;0.0;T,,0,0900;0.0;,,0,;0.0;,,0,;;;13.3;,,0;1.1;,,0;6.1;,,0,0900
USC00044881;LEE VINING, CA US;37.9567;-119.1194;09/10/2010;0.0;,,0,0900;0.0;,,0,;0.0;,,0,;;;17.2;,,0;3.3;,,0;6.7;,,0,0900
